Time(s);Current(A)
1.32500e-05;0.000976338834940074
1.32503e-05;0.0009620941979536693
1.32505e-05;0.0009466634063428852
1.32508e-05;0.000928487317224463
1.32510e-05;0.0009103112281059179
1.32513e-05;0.0008921351389873726
1.32515e-05;0.0008739590498689504
1.32518e-05;0.0008557829607504053
1.32520e-05;0.0008368770656403266
1.32523e-05;0.0008162820698611703
1.32525e-05;0.0007956870740818746
1.32528e-05;0.0007750920783025788
1.32530e-05;0.0007544970825234227
1.32533e-05;0.0007339020867441269
1.32535e-05;0.0007133520959457018
1.32538e-05;0.0006929062669987736
1.32540e-05;0.000672460438051984
1.32543e-05;0.0006520146091050558
1.32545e-05;0.0006315687801581277
1.32548e-05;0.000611122951211338
1.32550e-05;0.0005913116234183344
1.32553e-05;0.0005729688178576561
1.32555e-05;0.0005546260122971023
1.32558e-05;0.000537059437285728
1.32560e-05;0.000521289410337425
1.32563e-05;0.0005055193833892288
1.32565e-05;0.000490656659313846
1.32568e-05;0.00047789384385514593
1.32570e-05;0.00046598542641581957
1.32573e-05;0.0004560544718682206
1.32575e-05;0.0004470161253765055
1.32578e-05;0.00044004367705828735
1.32580e-05;0.0004339922693130591
1.32583e-05;0.00043007256542713294
1.32585e-05;0.000427099603775111
1.32588e-05;0.00042631783123329477
1.32590e-05;0.00042647601768895985
1.32593e-05;0.00042880969378220995
1.32595e-05;0.00043203601305491697
1.32598e-05;0.0004373283117928482
1.32600e-05;0.0004434598220032499
1.32603e-05;0.00045153364657748947
1.32605e-05;0.00046039154303448797
1.32608e-05;0.0004710641359416283
1.32610e-05;0.000482601601004687
1.32613e-05;0.0004961407708420972
1.32615e-05;0.0005096799406794157
1.32618e-05;0.0005240521739038223
1.32620e-05;0.0005403524920456007
1.32623e-05;0.0005566528101873789
1.32625e-05;0.0005735470266541576
1.32628e-05;0.0005918157920701539
1.32630e-05;0.0006100845574861502
1.32633e-05;0.00062864626212546
1.32635e-05;0.0006478859604293234
1.32638e-05;0.0006672017626943848
1.32640e-05;0.0006866937038966847
1.32643e-05;0.0007061249867209067
1.32645e-05;0.0007254158786625435
1.32648e-05;0.0007445061273003346
1.32650e-05;0.000763131996716035
1.32653e-05;0.0007815134061940801
1.32655e-05;0.0007991139107616786
1.32658e-05;0.0008159622669278689
1.32660e-05;0.0008319286540469159
1.32663e-05;0.0008468831932654487
1.32665e-05;0.0008606552920086765
1.32668e-05;0.0008727925742460529
1.32670e-05;0.0008823055911590556
1.32673e-05;0.0008881766691509917
1.32675e-05;0.000890054667450419
1.32678e-05;0.0008880237495400116
1.32680e-05;0.000882204084638279
1.32683e-05;0.0008721803206439389
1.32685e-05;0.0008584142088379506
1.32688e-05;0.0008429351212906202
1.32690e-05;0.0008221426897554997
1.32693e-05;0.0007968401324372185
1.32695e-05;0.0007670091809961506
1.32698e-05;0.0007329041356863693
1.32700e-05;0.0006948017914975713
1.32703e-05;0.0006529789665027555
1.32705e-05;0.0006076964920361824
1.32708e-05;0.0005591046564378835
1.32710e-05;0.0005071429628937079
1.32713e-05;0.00045173987508222255
1.32715e-05;0.00039308556717093017
1.32718e-05;0.0003315408390404773
1.32720e-05;0.0002674806265569058
1.32723e-05;0.00020127982770279393
1.32725e-05;0.00013330329179715117
1.32728e-05;6.384659444349765e-05
1.32730e-05;-6.926685013374205e-06
1.32733e-05;-7.894191241492165e-05
1.32735e-05;-0.00015182235676464273
1.32738e-05;-0.00022467414685903314
1.32740e-05;-0.000297459606006927
1.32743e-05;-0.00037024506515531414
1.32745e-05;-0.00044226123651056715
1.32748e-05;-0.0005124969284747176
1.32750e-05;-0.000581650305676792
1.32753e-05;-0.0006482987177069822
1.32755e-05;-0.0007133725056760067
1.32758e-05;-0.0007748019024133736
1.32760e-05;-0.0008340853641374366
1.32763e-05;-0.0008884021630606056
1.32765e-05;-0.0009407515775589279
1.32768e-05;-0.0009870571957413376
1.32770e-05;-0.0010283337893904933
1.32773e-05;-0.0010643324426414353
1.32775e-05;-0.0010949309766957473
1.32778e-05;-0.0011200504197760271
1.32780e-05;-0.0011387557835205583
1.32783e-05;-0.0011515582675002143
1.32785e-05;-0.001160886364616858
1.32788e-05;-0.0011621731613766764
1.32790e-05;-0.0011599861683739138
1.32793e-05;-0.0011497592569743656
1.32795e-05;-0.001136226622019399
1.32798e-05;-0.0011150430497754282
1.32800e-05;-0.0010907609126989074
1.32803e-05;-0.001059307297178971
1.32805e-05;-0.0010249649449394175
1.32808e-05;-0.0009839367512756117
1.32810e-05;-0.0009408981380521119
1.32813e-05;-0.0008919819583945227
1.32815e-05;-0.0008391056316499865
1.32818e-05;-0.0007825961704474911
1.32820e-05;-0.0007227813652089697
1.32823e-05;-0.0006599889426275181
1.32825e-05;-0.0005945466349186408
1.32828e-05;-0.0005267850785068352
1.32830e-05;-0.0004570520756960179
1.32833e-05;-0.00038573066895030534
1.32835e-05;-0.00031323505472473167
1.32838e-05;-0.000239990052217575
1.32840e-05;-0.00016642082197539633
1.32843e-05;-9.295256355986239e-05
1.32845e-05;-2.001038037958415e-05
1.32848e-05;5.197882847150724e-05
1.32850e-05;0.00012257741640912405
1.32853e-05;0.00019132568032401859
1.32855e-05;0.00025774444548233854
1.32858e-05;0.0003213479610569568
1.32860e-05;0.0003816502309635096
1.32863e-05;0.00043816530578333243
1.32865e-05;0.0004904159638047183
1.32868e-05;0.0005379990445231132
1.32870e-05;0.0005807040302731102
1.32873e-05;0.0006184821987243556
1.32875e-05;0.0006512773679157916
1.32878e-05;0.0006789856694138625
1.32880e-05;0.0007014974169011729
1.32883e-05;0.000718703005352542
1.32885e-05;0.0007304982563314085
1.32888e-05;0.0007368254276474879
1.32890e-05;0.0007377474893415914
1.32893e-05;0.0007334286641260849
