Time(s);Current(A)
1.17500e-05;0.013108561954291886
1.17503e-05;0.01305656219555894
1.17505e-05;0.013004562436826345
1.17508e-05;0.012952562678093398
1.17510e-05;0.012900562919360453
1.17513e-05;0.012848563160627859
1.17515e-05;0.01279735950806395
1.17518e-05;0.012747000537103969
1.17520e-05;0.01269664156614433
1.17523e-05;0.012646282595184348
1.17525e-05;0.012595923624224367
1.17528e-05;0.012545564653264726
1.17530e-05;0.012495205682304745
1.17533e-05;0.012444846711344763
1.17535e-05;0.012413976219827559
1.17538e-05;0.01238339854035241
1.17540e-05;0.012352820860877262
1.17543e-05;0.012322243181402322
1.17545e-05;0.012291665501927174
1.17548e-05;0.012261087822452025
1.17550e-05;0.012230510142977083
1.17553e-05;0.012215015150881648
1.17555e-05;0.01221552313560596
1.17558e-05;0.012216031120330267
1.17560e-05;0.012216539105054576
1.17563e-05;0.012217047089778887
1.17565e-05;0.012217555074503195
1.17568e-05;0.012218063059227504
1.17570e-05;0.012218571043951815
1.17572e-05;0.012219079028676123
1.17575e-05;0.012233650330105985
1.17578e-05;0.012263143039477809
1.17580e-05;0.012292635748849432
1.17583e-05;0.012322128458221254
1.17585e-05;0.012351621167593078
1.17588e-05;0.012381113876964901
1.17590e-05;0.012410606586336524
1.17593e-05;0.012440099295708348
1.17595e-05;0.01246959200508017
1.17598e-05;0.012504732680091927
1.17600e-05;0.012545865938583681
1.17603e-05;0.012588318978951834
1.17605e-05;0.012632172329373498
1.17608e-05;0.01267602567979546
1.17610e-05;0.01271987903021742
1.17613e-05;0.012763732380639086
1.17615e-05;0.012807585731061047
1.17618e-05;0.012851439081483009
1.17620e-05;0.012895292431904673
1.17623e-05;0.012939145782326635
1.17625e-05;0.012972302166100015
1.17628e-05;0.013005297829244802
1.17630e-05;0.01303829349238981
1.17633e-05;0.01307128915553482
1.17635e-05;0.013104284818679606
1.17638e-05;0.013137280481824614
1.17640e-05;0.013170276144969625
1.17643e-05;0.01320327180811441
1.17645e-05;0.013223769087970029
1.17648e-05;0.01323100537970911
1.17650e-05;0.013238241671448145
1.17653e-05;0.013245477963187226
1.17655e-05;0.01325271425492631
1.17657e-05;0.013259950546665343
1.17660e-05;0.013267186838404426
1.17663e-05;0.013274423130143508
1.17665e-05;0.013281659421882542
1.17668e-05;0.013288895713621624
1.17670e-05;0.013296132005360707
1.17673e-05;0.013291330623746813
1.17675e-05;0.013273757074758048
1.17678e-05;0.013256183525769164
1.17680e-05;0.01323860997678028
1.17683e-05;0.013221036427791514
1.17685e-05;0.01320346287880263
1.17688e-05;0.013185889329813747
1.17690e-05;0.013168315780824981
1.17693e-05;0.013150742231836097
1.17695e-05;0.013133168682847213
1.17698e-05;0.013115595133858448
1.17700e-05;0.013093132400102651
1.17703e-05;0.013065482161723447
1.17705e-05;0.01303783192334443
1.17708e-05;0.013010181684965226
1.17710e-05;0.012982531446586022
1.17713e-05;0.012954881208207003
1.17715e-05;0.0129272309698278
1.17718e-05;0.012899580731448595
1.17720e-05;0.012871930493069578
1.17723e-05;0.012844280254690373
1.17725e-05;0.012816630016311168
1.17728e-05;0.012788979777932152
1.17730e-05;0.012773438949520093
1.17733e-05;0.012758080063526963
1.17735e-05;0.01274272117753394
1.17738e-05;0.012727362291540811
1.17740e-05;0.012712003405547683
1.17742e-05;0.01269664451955466
1.17745e-05;0.01268128563356153
1.17748e-05;0.012665926747568402
1.17750e-05;0.012650567861575378
1.17753e-05;0.01263520897558225
1.17755e-05;0.012619850089589121
1.17758e-05;0.012617471335449883
1.17760e-05;0.012628864712499216
1.17763e-05;0.012640258089548625
1.17765e-05;0.012651651466598034
1.17768e-05;0.012663044843647367
1.17770e-05;0.012674438220696777
1.17773e-05;0.012685831597746187
1.17775e-05;0.012697224974795519
1.17778e-05;0.01270861835184493
1.17780e-05;0.012720011728894339
1.17783e-05;0.012731405105943672
1.17785e-05;0.012751904183289675
1.17788e-05;0.012782064556874502
1.17790e-05;0.012812224930459127
1.17793e-05;0.012842385304043955
1.17795e-05;0.012872545677628782
1.17798e-05;0.012902706051213405
1.17800e-05;0.012932866424798233
1.17803e-05;0.012963026798383062
1.17805e-05;0.012993187171967685
1.17808e-05;0.013023347545552512
1.17810e-05;0.01305350791913734
1.17813e-05;0.013083844268525352
1.17815e-05;0.013114367331105537
1.17818e-05;0.01314489039368572
1.17820e-05;0.0131754134562657
1.17823e-05;0.013205936518845883
1.17825e-05;0.013236459581426068
1.17827e-05;0.013266982644006046
1.17830e-05;0.01329750570658623
1.17833e-05;0.013328028769166415
1.17835e-05;0.013349513520223497
1.17838e-05;0.013361408475626781
1.17840e-05;0.013373303431030065
1.17843e-05;0.013385198386433348
1.17845e-05;0.013397093341836553
1.17848e-05;0.013408988297239835
1.17850e-05;0.01342088325264312
1.17853e-05;0.013432778208046323
1.17855e-05;0.013444673163449607
1.17858e-05;0.013444177920743667
1.17860e-05;0.013430536476152395
1.17863e-05;0.013416895031561033
1.17865e-05;0.01340325358696967
1.17868e-05;0.0133896121423784
1.17870e-05;0.013375970697787036
1.17873e-05;0.013362146880495501
1.17875e-05;0.013334387701977323
1.17878e-05;0.013306628523458956
1.17880e-05;0.013278869344940589
1.17883e-05;0.01325111016642241
1.17885e-05;0.013223350987904043
1.17888e-05;0.013195591809385678
1.17890e-05;0.013159698275138427
1.17893e-05;0.013116893263732587
1.17895e-05;0.013064748631552365
1.17898e-05;0.013015652428460313
1.17900e-05;0.012966496384144838
1.17903e-05;0.01291770640586328
1.17905e-05;0.012870076645611949
1.17908e-05;0.012822849862198853
1.17910e-05;0.012775772125239448
1.17912e-05;0.012728562383724384
1.17915e-05;0.012677080899009392
1.17918e-05;0.01262461837991562
1.17920e-05;0.012577413878700663
1.17923e-05;0.012531846379681641
1.17925e-05;0.012486278880662617
1.17928e-05;0.012442580644923443
1.17930e-05;0.01239901926721444
1.17933e-05;0.012359237178322609
1.17935e-05;0.01232208982522978
1.17938e-05;0.012284942472137203
1.17940e-05;0.012259540614728984
1.17943e-05;0.012242327143933382
1.17945e-05;0.012225113673137895
1.17948e-05;0.012207900202342293
1.17950e-05;0.01219068673154669
1.17953e-05;0.012173473260751204
1.17955e-05;0.012156259789955602
1.17958e-05;0.012139046319159998
1.17960e-05;0.012124441731525128
1.17963e-05;0.012136468392984285
1.17965e-05;0.012148495054443442
1.17968e-05;0.012160521715902517
1.17970e-05;0.012172548377361673
1.17973e-05;0.01218457503882083
1.17975e-05;0.012196601700279905
1.17978e-05;0.012208628361739061
1.17980e-05;0.012220655023198218
1.17983e-05;0.012247163719453998
1.17985e-05;0.012283768583895828
1.17988e-05;0.01232037344833766
1.17990e-05;0.012356978312779241
1.17993e-05;0.01239358317722107
1.17995e-05;0.0124301880416629
1.17997e-05;0.012466792906104484
1.18000e-05;0.012503397770546314
1.18003e-05;0.012540002634988143
1.18005e-05;0.012576607499429727
1.18008e-05;0.012613212363871557
1.18010e-05;0.012649910099735125
1.18013e-05;0.012687555858877089
1.18015e-05;0.012725201618018796
1.18018e-05;0.01276284737716076
1.18020e-05;0.012800493136302724
1.18023e-05;0.012838138895444433
1.18025e-05;0.012875784654586395
1.18028e-05;0.012913430413728359
1.18030e-05;0.012951076172870068
1.18033e-05;0.012988721932012032
1.18035e-05;0.013026367691153994
1.18038e-05;0.013064013450295703
1.18040e-05;0.013085585132709616
1.18043e-05;0.013095950752965105
1.18045e-05;0.013106316373220525
1.18048e-05;0.013116681993476013
1.18050e-05;0.013127047613731502
1.18053e-05;0.01313741323398692
1.18055e-05;0.01314777885424241
1.18058e-05;0.013155209023676529
1.18060e-05;0.013132674370132215
1.18063e-05;0.013110139716587747
1.18065e-05;0.013087605063043281
1.18068e-05;0.013065070409498968
1.18070e-05;0.013042535755954501
1.18073e-05;0.013020001102410033
1.18075e-05;0.01299746644886572
1.18078e-05;0.012956805031652367
1.18080e-05;0.01290350651908063
1.18082e-05;0.012850208006509255
1.18085e-05;0.012796909493937518
1.18088e-05;0.012743610981365781
1.18090e-05;0.012690312468794407
1.18093e-05;0.01263701395622267
1.18095e-05;0.012583715443650934
1.18098e-05;0.012530416931079197
1.18100e-05;0.012475975519724488
1.18103e-05;0.012409867498427533
1.18105e-05;0.01234375947713058
1.18108e-05;0.012277651455834076
1.18110e-05;0.012211543434537123
1.18113e-05;0.01214543541324017
1.18115e-05;0.012079327391943666
1.18118e-05;0.012013219370646713
1.18120e-05;0.011947111349349759
1.18123e-05;0.011881003328053254
1.18125e-05;0.01182249086833431
1.18128e-05;0.01176927366361682
1.18130e-05;0.011716056458899692
1.18133e-05;0.011662839254182203
1.18135e-05;0.011609622049464714
1.18138e-05;0.011556404844747584
1.18140e-05;0.011504965951920952
1.18143e-05;0.01147167990998261
1.18145e-05;0.011438393868044495
1.18148e-05;0.011405107826106153
1.18150e-05;0.011371821784167811
1.18153e-05;0.011338535742229695
1.18155e-05;0.011305249700291354
1.18158e-05;0.011288065715781923
1.18160e-05;0.011282107300214084
1.18163e-05;0.011276148884646203
1.18165e-05;0.011270190469078322
1.18167e-05;0.011264232053510483
1.18170e-05;0.011258273637942602
1.18173e-05;0.011252315222374723
1.18175e-05;0.011246356806806882
1.18178e-05;0.011240398391239002
1.18180e-05;0.011234439975671123
1.18183e-05;0.011228481560103242
1.18185e-05;0.011222523144535403
1.18188e-05;0.011216564728967522
1.18190e-05;0.011210606313399641
1.18193e-05;0.011204647897831802
1.18195e-05;0.011209345563089163
1.18198e-05;0.011221472128068727
1.18200e-05;0.01123359869304821
1.18203e-05;0.011245725258027774
1.18205e-05;0.011257851823007339
1.18208e-05;0.01126997838798682
1.18210e-05;0.011282104952966384
1.18213e-05;0.011294231517945948
1.18215e-05;0.01130635808292543
