Time(s);Current(A)
4.50000e-06;0.01456408312693046
4.50025e-06;0.01455934967994496
4.50050e-06;0.014554616232959477
4.50075e-06;0.014531110167744764
4.50100e-06;0.014503986506476342
4.50125e-06;0.014476862845208013
4.50150e-06;0.014449739183939683
4.50175e-06;0.014422615522671262
4.50200e-06;0.014395491861402931
4.50225e-06;0.014368368200134603
4.50250e-06;0.014341244538866182
4.50275e-06;0.014314120877597852
4.50300e-06;0.014286997216329523
4.50325e-06;0.014256216844158795
4.50350e-06;0.014218288244471952
4.50375e-06;0.014180359644785107
4.50400e-06;0.014142431045098136
4.50425e-06;0.014104502445411293
4.50450e-06;0.014066573845724321
4.50475e-06;0.014028645246037476
4.50500e-06;0.013990716646350633
4.50525e-06;0.013952788046663661
4.50550e-06;0.013914859446976818
4.50575e-06;0.013876930847289973
4.50600e-06;0.0138477923547905
4.50625e-06;0.013820347768632705
4.50650e-06;0.01379290318247491
4.50675e-06;0.013765458596317021
4.50700e-06;0.013738014010159227
4.50725e-06;0.013710569424001432
4.50750e-06;0.013683124837843544
4.50775e-06;0.013655680251685749
4.50800e-06;0.013628235665527955
4.50825e-06;0.013600791079370065
4.50850e-06;0.013573346493212271
4.50875e-06;0.013545901907054382
4.50900e-06;0.013521627725090388
4.50925e-06;0.013503551126446129
4.50950e-06;0.013485474527801808
4.50975e-06;0.01346739792915755
4.51000e-06;0.01344932133051329
4.51025e-06;0.01343124473186897
4.51050e-06;0.013413168133224712
4.51075e-06;0.013395091534580452
4.51100e-06;0.013377014935936132
4.51125e-06;0.013358938337291874
4.51150e-06;0.013340861738647614
4.51175e-06;0.013322785140003294
4.51200e-06;0.013304708541359034
4.51225e-06;0.013289048434278193
4.51250e-06;0.013273853999605548
4.51275e-06;0.013258659564932954
4.51300e-06;0.013243465130260309
4.51325e-06;0.013228270695587714
4.51350e-06;0.01321307626091512
4.51375e-06;0.013197881826242475
4.51400e-06;0.013182687391569881
4.51425e-06;0.013167492956897286
4.51450e-06;0.01315229852222464
4.51475e-06;0.013139786457997899
4.51500e-06;0.013127791302633625
4.51525e-06;0.013115796147269309
4.51550e-06;0.013103800991905033
4.51575e-06;0.013091805836540758
4.51600e-06;0.013079810681176442
4.51625e-06;0.013067815525812168
4.51650e-06;0.013055820370447892
4.51675e-06;0.013043825215083578
4.51700e-06;0.013031830059719302
4.51725e-06;0.0130269527923093
4.51750e-06;0.013023447184571085
4.51775e-06;0.013019941576832868
4.51800e-06;0.013016435969094641
4.51825e-06;0.013012930361356426
4.51850e-06;0.013009424753618212
