Time(s);Current(A)
9.25000e-06;-0.009192485098061127
9.25025e-06;-0.009160497054303508
9.25050e-06;-0.009129378049107247
9.25075e-06;-0.00909913630182742
9.25100e-06;-0.009069725102488938
9.25125e-06;-0.009041223776058555
9.25150e-06;-0.00901381227381418
9.25175e-06;-0.00898903184130152
9.25200e-06;-0.008964651678943236
9.25225e-06;-0.008940271516584952
9.25250e-06;-0.008922116990110049
9.25275e-06;-0.008904969040596782
9.25300e-06;-0.008887821091083515
9.25325e-06;-0.008870673141570364
9.25350e-06;-0.008853525192057097
9.25375e-06;-0.00883637724254383
9.25400e-06;-0.00881922929303068
9.25425e-06;-0.008802081343517412
9.25450e-06;-0.00878765207720361
9.25475e-06;-0.008778038856021133
9.25500e-06;-0.00876842563483859
9.25525e-06;-0.008758812413656048
9.25550e-06;-0.008749199192473571
9.25575e-06;-0.008739585971291028
9.25600e-06;-0.008729972750108485
9.25625e-06;-0.008720359528925942
9.25650e-06;-0.008710746307743465
9.25675e-06;-0.008705585919590786
9.25700e-06;-0.008701145477035306
9.25725e-06;-0.008696705034479855
9.25750e-06;-0.008692264591924374
9.25775e-06;-0.008687824149368894
9.25800e-06;-0.008683383706813444
9.25825e-06;-0.008678943264257962
9.25850e-06;-0.008674502821702483
9.25875e-06;-0.008670062379147032
9.25900e-06;-0.008667975197465223
9.25925e-06;-0.008666268497107096
9.25950e-06;-0.008664561796748982
9.25975e-06;-0.008662855096390856
9.26000e-06;-0.008661148396032731
9.26025e-06;-0.008659441695674617
9.26050e-06;-0.008657734995316491
9.26075e-06;-0.008656028294958365
9.26100e-06;-0.00865432159460025
9.26125e-06;-0.00865302402919528
9.26150e-06;-0.008651792613791065
9.26175e-06;-0.008650561198386857
9.26200e-06;-0.008649329782982641
9.26225e-06;-0.00864827273506457
9.26250e-06;-0.0086475245725963
9.26275e-06;-0.008646776410128025
9.26300e-06;-0.008646028247659749
9.26325e-06;-0.008645280085191479
9.26350e-06;-0.00864596563207897
9.26375e-06;-0.008646882984814967
9.26400e-06;-0.008647800337550958
9.26425e-06;-0.008650664432879191
9.26450e-06;-0.008653843282600708
9.26475e-06;-0.008657022132322225
9.26500e-06;-0.00866020098204372
9.26525e-06;-0.008663379831765237
9.26550e-06;-0.008666558681486755
9.26575e-06;-0.008671273213070785
9.26600e-06;-0.00867721405777804
9.26625e-06;-0.008683154902485293
9.26650e-06;-0.008689095747192507
9.26675e-06;-0.008695036591899762
9.26700e-06;-0.008700977436607015
9.26725e-06;-0.008707659075379208
9.26750e-06;-0.00871654907223626
9.26775e-06;-0.008725439069093309
9.26800e-06;-0.008734329065950302
9.26825e-06;-0.008743219062807351
9.26850e-06;-0.008752109059664403
9.26875e-06;-0.008760999056521394
9.26900e-06;-0.008770154840628307
9.26925e-06;-0.00877966626647314
9.26950e-06;-0.008789177692317908
9.26975e-06;-0.00879868911816274
9.27000e-06;-0.008808200544007574
9.27025e-06;-0.008817711969852341
9.27050e-06;-0.008827223395697173
9.27075e-06;-0.008835882176742537
9.27100e-06;-0.008843982447967457
9.27125e-06;-0.008852082719192434
9.27150e-06;-0.008860182990417409
9.27175e-06;-0.008868283261642329
9.27200e-06;-0.008875333719233103
9.27225e-06;-0.008881696515062876
9.27250e-06;-0.008887776261869236
9.27275e-06;-0.008893670602443978
9.27300e-06;-0.008901121431286392
9.27325e-06;-0.00890959181010252
9.27350e-06;-0.00891988625136241
9.27375e-06;-0.008931375512304154
9.27400e-06;-0.008944437111508566
9.27425e-06;-0.008958528642944118
9.27450e-06;-0.008972620174379766
9.27475e-06;-0.008990790449233467
9.27500e-06;-0.009011632432464957
9.27525e-06;-0.009032474415696587
9.27550e-06;-0.009053316398928219
9.27575e-06;-0.009074158382159709
9.27600e-06;-0.009095841808722293
9.27625e-06;-0.009124757681350331
9.27650e-06;-0.009153673553978173
9.27675e-06;-0.009182589426606214
9.27700e-06;-0.009211505299234252
9.27725e-06;-0.009240421171862094
9.27750e-06;-0.00927311323775701
9.27775e-06;-0.00930827883193132
9.27800e-06;-0.009343444426105395
9.27825e-06;-0.009378610020279706
9.27850e-06;-0.009413775614454018
9.27875e-06;-0.009448941208628091
9.27900e-06;-0.00948422294680508
9.27925e-06;-0.009520502975900215
9.27950e-06;-0.009556783004995106
9.27975e-06;-0.009593063034090242
9.28000e-06;-0.009629343063185379
9.28025e-06;-0.009665623092280268
9.28050e-06;-0.009701903121375404
9.28075e-06;-0.009736084919906554
9.28100e-06;-0.009768892309801453
9.28125e-06;-0.009801699699696574
9.28150e-06;-0.009831824220021946
9.28175e-06;-0.009860191374322159
9.28200e-06;-0.00988855852862218
9.28225e-06;-0.00991371104133071
9.28250e-06;-0.009936757860203004
9.28275e-06;-0.009959804679075139
9.28300e-06;-0.009984033963847406
9.28325e-06;-0.010009037801889824
9.28350e-06;-0.010034041639932073
9.28375e-06;-0.010061723355192512
9.28400e-06;-0.010091159166326996
9.28425e-06;-0.010120594977461282
9.28450e-06;-0.010150030788595768
9.28475e-06;-0.010179466599730253
9.28500e-06;-0.01020890241086454
9.28525e-06;-0.010239269494417017
9.28550e-06;-0.010277641130734342
9.28575e-06;-0.01031601276705141
9.28600e-06;-0.010354384403368735
9.28625e-06;-0.010392756039686063
9.28650e-06;-0.010431127676003129
9.28675e-06;-0.010469499312320456
9.28700e-06;-0.010512805245120573
9.28725e-06;-0.01055934330112771
9.28750e-06;-0.010605881357135164
9.28775e-06;-0.010652419413142617
9.28800e-06;-0.010698957469149756
9.28825e-06;-0.010745495525157208
9.28850e-06;-0.010792033581164663
9.28875e-06;-0.01083970978203744
9.28900e-06;-0.010888131504475094
9.28925e-06;-0.010936553226912749
9.28950e-06;-0.010984974949350074
9.28975e-06;-0.011033396671787729
9.29000e-06;-0.011081818394225383
9.29025e-06;-0.011130240116663036
9.29050e-06;-0.011176148482748942
9.29075e-06;-0.011220410519430117
9.29100e-06;-0.011264672556111292
9.29125e-06;-0.011300715211441338
9.29150e-06;-0.011331373907110738
9.29175e-06;-0.01136203260278014
9.29200e-06;-0.011392691298449333
9.29225e-06;-0.011423349994118735
9.29250e-06;-0.011454008689788136
9.29275e-06;-0.01148466738545733
9.29300e-06;-0.01151532608112673
9.29325e-06;-0.011545984776796131
9.29350e-06;-0.011576643472465325
9.29375e-06;-0.011605334577606515
9.29400e-06;-0.011617113679438087
9.29425e-06;-0.01162889278126958
9.29450e-06;-0.011640671883101153
9.29475e-06;-0.011652450984932726
9.29500e-06;-0.011664230086764217
9.29525e-06;-0.01167600918859579
9.29550e-06;-0.011687788290427362
9.29575e-06;-0.011699567392258855
9.29600e-06;-0.011711346494090428
9.29625e-06;-0.011723125595922
9.29650e-06;-0.011727470423877723
9.29675e-06;-0.011726945562868497
9.29700e-06;-0.011726420701859272
9.29725e-06;-0.01172589584085005
9.29750e-06;-0.011725370979840825
9.29775e-06;-0.0117248461188316
9.29800e-06;-0.011724321257822377
9.29825e-06;-0.011723796396813153
9.29850e-06;-0.011723271535803928
9.29875e-06;-0.011722746674794702
9.29900e-06;-0.011722221813785481
9.29925e-06;-0.011721197597969503
9.29950e-06;-0.011715881284775308
9.29975e-06;-0.011710564971581149
9.30000e-06;-0.011705248658386954
9.30025e-06;-0.011699932345192758
9.30050e-06;-0.0116946160319986
9.30075e-06;-0.011689299718804403
9.30100e-06;-0.011683983405610209
9.30125e-06;-0.01167866709241605
9.30150e-06;-0.011673350779221854
9.30175e-06;-0.01166803446602766
9.30200e-06;-0.0116627181528335
9.30225e-06;-0.011655520364289778
9.30250e-06;-0.01164709014875968
9.30275e-06;-0.01163865993322964
9.30300e-06;-0.011630229717699543
9.30325e-06;-0.011621799502169445
9.30350e-06;-0.011613369286639405
9.30375e-06;-0.011604939071109308
9.30400e-06;-0.01159650885557921
9.30425e-06;-0.011580918217231168
9.30450e-06;-0.011560637271185054
9.30475e-06;-0.01154035632513894
9.30500e-06;-0.011520075379092963
9.30525e-06;-0.011499794433046849
9.30550e-06;-0.011479513487000735
9.30575e-06;-0.01145923254095476
9.30600e-06;-0.011438951594908646
9.30625e-06;-0.011411938849166189
9.30650e-06;-0.011380516557683204
9.30675e-06;-0.011349094266200007
9.30700e-06;-0.011317671974716809
9.30725e-06;-0.01128624968323361
9.30750e-06;-0.011254827391750625
9.30775e-06;-0.011223405100267429
9.30800e-06;-0.011188355263435317
9.30825e-06;-0.011150929267498156
9.30850e-06;-0.01111350327156074
9.30875e-06;-0.011076077275623325
9.30900e-06;-0.011038651279686163
9.30925e-06;-0.011001225283748747
9.30950e-06;-0.010963799287811332
9.30975e-06;-0.010926156563624632
9.31000e-06;-0.010888371875449908
9.31025e-06;-0.010850587187275183
9.31050e-06;-0.010814098447213007
9.31075e-06;-0.010778458594927622
9.31100e-06;-0.010742818742642237
9.31125e-06;-0.010709643772251434
9.31150e-06;-0.010678083378935029
9.31175e-06;-0.010646522985618623
9.31200e-06;-0.010615522187271959
9.31225e-06;-0.010589331267736458
9.31250e-06;-0.010563140348200958
9.31275e-06;-0.010536949428665635
9.31300e-06;-0.010509018921935398
9.31325e-06;-0.010479948929532207
9.31350e-06;-0.010450878937129215
9.31375e-06;-0.01041933334432289
9.31400e-06;-0.01038616615347311
9.31425e-06;-0.010352998962623552
9.31450e-06;-0.010317350731727407
9.31475e-06;-0.010280077339646147
9.31500e-06;-0.01024280394756514
9.31525e-06;-0.010200246473520318
9.31550e-06;-0.010154227755502846
9.31575e-06;-0.010108209037485374
9.31600e-06;-0.010062190319468214
9.31625e-06;-0.010015352993794262
9.31650e-06;-0.009961479501182483
9.31675e-06;-0.00990760600857107
9.31700e-06;-0.009853732515959291
9.31725e-06;-0.00979985902334751
9.31750e-06;-0.009742311458127094
9.31775e-06;-0.009682357256945363
9.31800e-06;-0.009622403055763633
9.31825e-06;-0.009561406881538023
9.31850e-06;-0.009499728181388964
9.31875e-06;-0.009437628002674557
9.31900e-06;-0.009374910169835871
9.31925e-06;-0.009311782898109328
9.31950e-06;-0.009248575066784741
9.31975e-06;-0.00918566424974697
9.32000e-06;-0.009123425556231015
9.32025e-06;-0.00906223489159745
9.32050e-06;-0.009002391591771717
9.32075e-06;-0.008944031969658067
9.32100e-06;-0.008887250867608089
9.32125e-06;-0.008832283066625203
9.32150e-06;-0.008779485383387589
9.32175e-06;-0.008734480148760743
9.32200e-06;-0.008693977054167332
9.32225e-06;-0.00865347395957365
9.32250e-06;-0.008612970864979965
9.32275e-06;-0.008572467770386555
9.32300e-06;-0.008531964675792873
9.32325e-06;-0.008491461581199188
9.32350e-06;-0.0084522926274936
9.32375e-06;-0.00842459099630521
9.32400e-06;-0.008396889365116816
9.32425e-06;-0.008369187733928423
9.32450e-06;-0.008341486102740218
9.32475e-06;-0.008313784471551827
9.32500e-06;-0.008286082840363434
9.32525e-06;-0.008258381209175228
9.32550e-06;-0.008234827408412948
9.32575e-06;-0.008213990570250084
9.32600e-06;-0.008193153732087365
9.32625e-06;-0.008172316893924501
9.32650e-06;-0.00815148005576164
9.32675e-06;-0.008130643217598918
9.32700e-06;-0.008110270910647858
9.32725e-06;-0.008093891382327106
9.32750e-06;-0.008077511854006464
9.32775e-06;-0.008061132325685711
9.32800e-06;-0.00804475279736496
9.32825e-06;-0.008028373269044316
9.32850e-06;-0.008011993740723564
9.32875e-06;-0.00799714390645834
9.32900e-06;-0.007983296071096477
9.32925e-06;-0.00796944823573452
9.32950e-06;-0.007956252782415308
9.32975e-06;-0.007943484660358276
9.33000e-06;-0.007930716538301156
9.33025e-06;-0.007918781619531514
9.33050e-06;-0.007907392475766618
