Time(s);Current(A)
7.50000e-07;-0.013600200291035088
7.50250e-07;-0.013645831103819835
7.50500e-07;-0.01369077300598048
7.50750e-07;-0.013735714908141124
7.51000e-07;-0.013779736370569009
7.51250e-07;-0.013821527608459712
7.51500e-07;-0.013862116805930885
7.51750e-07;-0.013899793460686954
7.52000e-07;-0.013935418556945169
7.52250e-07;-0.01396607272904778
7.52500e-07;-0.013996726901150378
7.52750e-07;-0.01402439492696855
7.53000e-07;-0.014044827523373896
7.53250e-07;-0.014065260119779243
7.53500e-07;-0.014082491174849873
7.53750e-07;-0.014091964898519719
7.54000e-07;-0.014101438622189563
7.54250e-07;-0.014106209610267664
7.54500e-07;-0.014099585874785622
7.54750e-07;-0.014092962139303578
7.55000e-07;-0.014086338403821536
7.55250e-07;-0.014079714668339493
7.55500e-07;-0.014073090932857453
7.55750e-07;-0.014051446423932658
7.56000e-07;-0.014025860452837316
7.56250e-07;-0.014000274481741971
7.56500e-07;-0.013974688510646626
7.56750e-07;-0.013949102539551294
7.57000e-07;-0.013919529252236513
7.57250e-07;-0.013880294701773682
7.57500e-07;-0.013841060151310852
7.57750e-07;-0.01380182560084802
7.58000e-07;-0.01376259105038519
7.58250e-07;-0.013717159982085876
7.58500e-07;-0.013670102942877996
7.58750e-07;-0.013623045903670116
7.59000e-07;-0.013575988864462235
7.59250e-07;-0.013528117526156205
7.59500e-07;-0.013478273141962784
7.59750e-07;-0.013428350671395367
7.60000e-07;-0.01337829368529264
7.60250e-07;-0.013328503613869176
7.60500e-07;-0.01327925632749688
7.60750e-07;-0.013230839301485766
7.61000e-07;-0.013183554640229106
7.61250e-07;-0.013137715153023229
7.61500e-07;-0.013093635082742458
7.61750e-07;-0.013052008943108307
7.62000e-07;-0.013012931113538729
7.62250e-07;-0.012975480446198446
7.62500e-07;-0.012941972391286369
7.62750e-07;-0.012909815883631869
7.63000e-07;-0.012880934173609181
7.63250e-07;-0.012853590112167522
7.63500e-07;-0.012829971771675273
7.63750e-07;-0.012806353431183025
7.64000e-07;-0.012784861107856522
7.64250e-07;-0.012768520121962319
7.64500e-07;-0.012752179136068116
7.64750e-07;-0.01273854083657215
7.65000e-07;-0.01273145114347289
7.65250e-07;-0.01272436145037363
7.65500e-07;-0.01271727175727437
7.65750e-07;-0.01271018206417511
7.66000e-07;-0.01270309237107585
7.66250e-07;-0.01269899979807197
7.66500e-07;-0.012702169244013817
7.66750e-07;-0.01270533868995566
7.67000e-07;-0.012708508135897507
7.67250e-07;-0.012711677581839352
7.67500e-07;-0.012714847027781197
7.67750e-07;-0.012720069972585372
7.68000e-07;-0.012730268543046415
7.68250e-07;-0.012740467113507452
7.68500e-07;-0.012750665683968493
7.68750e-07;-0.012760864254429535
7.69000e-07;-0.012771062824890576
7.69250e-07;-0.012781261395351618
