Time(s);Current(A)
6.50000e-06;-0.00332682035408971
6.50025e-06;-0.003377582439626333
6.50050e-06;-0.0034291080999014727
6.50075e-06;-0.0034810942858119263
6.50100e-06;-0.003533237601233095
6.50125e-06;-0.003585235384124495
6.50150e-06;-0.00363678234012367
6.50175e-06;-0.0036875552558053235
6.50200e-06;-0.0037372042252673183
6.50225e-06;-0.003785369815831881
6.50250e-06;-0.003830780926303276
6.50275e-06;-0.0038756328394203
6.50300e-06;-0.00391497938971802
6.50325e-06;-0.00395307863209245
6.50350e-06;-0.003991177874466751
6.50375e-06;-0.004024146371159145
6.50400e-06;-0.004055952434066233
6.50425e-06;-0.004086320961842456
6.50450e-06;-0.004116363798285046
6.50475e-06;-0.004143977586964417
6.50500e-06;-0.004171041044880598
6.50525e-06;-0.0041981045027967775
6.50550e-06;-0.004221762902588695
6.50575e-06;-0.004244649844419012
6.50600e-06;-0.004267536786249329
6.50625e-06;-0.00428890415745896
6.50650e-06;-0.00430992725118172
6.50675e-06;-0.004330950344904481
6.50700e-06;-0.004351973438627314
6.50725e-06;-0.004370708397071263
6.50750e-06;-0.004388924950215482
6.50775e-06;-0.0044071415033596385
6.50800e-06;-0.0044253580565037955
6.50825e-06;-0.0044405937126552235
6.50850e-06;-0.004455154009786764
6.50875e-06;-0.004469714306918304
6.50900e-06;-0.004484274604049893
6.50925e-06;-0.0044988349011814335
6.50950e-06;-0.004513395198312974
6.50975e-06;-0.004527955495444562
6.51000e-06;-0.004542515792576102
6.51025e-06;-0.0045570760897076425
6.51050e-06;-0.004571636386839232
6.51075e-06;-0.004586196683970772
6.51100e-06;-0.004600756981102312
6.51125e-06;-0.004615317278233902
6.51150e-06;-0.004629877575365442
6.51175e-06;-0.004642183160989106
6.51200e-06;-0.004649592153215886
6.51225e-06;-0.004657001145442667
6.51250e-06;-0.004664410137669473
6.51275e-06;-0.004671819129896253
6.51300e-06;-0.0046792281221230345
6.51325e-06;-0.00468663711434984
6.51350e-06;-0.00469404610657662
6.51375e-06;-0.0047014550988034014
6.51400e-06;-0.004708864091030207
6.51425e-06;-0.004716273083256987
6.51450e-06;-0.004723682075483768
6.51475e-06;-0.004731091067710574
6.51500e-06;-0.004738500059937354
6.51525e-06;-0.004745909052164135
6.51550e-06;-0.00474721003943834
6.51575e-06;-0.0047471271827732855
6.51600e-06;-0.00474704432610823
6.51625e-06;-0.004746961469443175
6.51650e-06;-0.00474687861277812
6.51675e-06;-0.004746795756113064
6.51700e-06;-0.00474671289944801
6.51725e-06;-0.004746630042782955
6.51750e-06;-0.0047465471861179
6.51775e-06;-0.004746464329452845
6.51800e-06;-0.00474638147278779
6.51825e-06;-0.004746298616122735
6.51850e-06;-0.00474621575945768
6.51875e-06;-0.004746132902792625
6.51900e-06;-0.00474605004612757
6.51925e-06;-0.004743150433051561
6.51950e-06;-0.004739612649031456
6.51975e-06;-0.004736074865011338
6.52000e-06;-0.004732537080991232
6.52025e-06;-0.004728999296971114
6.52050e-06;-0.0047254615129510074
6.52075e-06;-0.004721923728930902
6.52100e-06;-0.004718385944910784
6.52125e-06;-0.004714848160890678
6.52150e-06;-0.004711310376870572
6.52175e-06;-0.0047077725928504534
6.52200e-06;-0.004704234808830348
6.52225e-06;-0.004700697024810242
6.52250e-06;-0.004697159240790124
6.52275e-06;-0.004693621456770018
6.52300e-06;-0.004690369167644523
6.52325e-06;-0.004687181560912462
6.52350e-06;-0.004683993954180411
6.52375e-06;-0.004679497069886454
6.52400e-06;-0.004674703552594891
6.52425e-06;-0.0046699100353033455
6.52450e-06;-0.004660194837286214
6.52475e-06;-0.004649364571731695
6.52500e-06;-0.004638534306177177
6.52525e-06;-0.004627704040622622
6.52550e-06;-0.004616873775068104
6.52575e-06;-0.004603341439322672
6.52600e-06;-0.004583940974105109
6.52625e-06;-0.0045645405088876115
6.52650e-06;-0.004545140043670113
6.52675e-06;-0.00452573957845255
6.52700e-06;-0.004506339113235052
6.52725e-06;-0.004479708827511732
6.52750e-06;-0.004451440536684721
6.52775e-06;-0.004423172245857806
6.52800e-06;-0.004394903955030891
6.52825e-06;-0.00436663566420388
6.52850e-06;-0.004338367373376966
6.52875e-06;-0.004308112108847301
6.52900e-06;-0.004273541701438376
6.52925e-06;-0.00423897129402945
6.52950e-06;-0.004204400886620408
6.52975e-06;-0.004169830479211482
6.53000e-06;-0.004135260071802557
6.53025e-06;-0.004100689664393515
6.53050e-06;-0.00406491832496876
6.53075e-06;-0.004028874899567708
6.53100e-06;-0.003992831474166534
6.53125e-06;-0.003957840178443637
6.53150e-06;-0.003923087255690144
6.53175e-06;-0.0038883343329365336
6.53200e-06;-0.003855761599032612
6.53225e-06;-0.003823682813831698
6.53250e-06;-0.0037916040286306756
6.53275e-06;-0.0037646081029121315
6.53300e-06;-0.0037387637617680783
6.53325e-06;-0.0037129194206241127
6.53350e-06;-0.003687075079480147
6.53375e-06;-0.0036612307383360938
6.53400e-06;-0.003641016720975808
6.53425e-06;-0.0036220783229871313
6.53450e-06;-0.00360313992499839
6.53475e-06;-0.003584201527009713
6.53500e-06;-0.003565263129021036
6.53525e-06;-0.00355320799874638
6.53550e-06;-0.0035427123577610378
6.53575e-06;-0.0035322167167756956
6.53600e-06;-0.0035217210757903174
6.53625e-06;-0.003511225434804975
6.53650e-06;-0.003500729793819633
6.53675e-06;-0.0034902341528342553
6.53700e-06;-0.003479738511848913
6.53725e-06;-0.0034692428708635354
6.53750e-06;-0.003458747229878193
6.53775e-06;-0.003448251588892851
6.53800e-06;-0.0034400200292790963
6.53825e-06;-0.003436705411743753
6.53850e-06;-0.0034333907942084105
6.53875e-06;-0.0034300761766730566
6.53900e-06;-0.0034267615591377135
6.53925e-06;-0.003423446941602371
6.53950e-06;-0.0034201323240670165
6.53975e-06;-0.003416817706531674
6.54000e-06;-0.003413503088996331
6.54025e-06;-0.003410188471460977
6.54050e-06;-0.003406873853925634
6.54075e-06;-0.0034035592363902915
6.54100e-06;-0.0034022345107876883
6.54125e-06;-0.003401360619771841
6.54150e-06;-0.003400486728755991
6.54175e-06;-0.003399612837740144
6.54200e-06;-0.003398856742754984
6.54225e-06;-0.003398356467311984
6.54250e-06;-0.0033978561918689867
6.54275e-06;-0.003397355916425989
6.54300e-06;-0.003396855640982989
6.54325e-06;-0.0033962899079893463
6.54350e-06;-0.0033957093447793954
6.54375e-06;-0.0033933556064408648
6.54400e-06;-0.003390600133383436
6.54425e-06;-0.003387844660326007
6.54450e-06;-0.003381006458416112
6.54475e-06;-0.0033732432638749754
6.54500e-06;-0.003365480069333839
6.54525e-06;-0.0033540624515567548
6.54550e-06;-0.0033418168790742084
6.54575e-06;-0.003329571306591621
6.54600e-06;-0.00331081546457807
6.54625e-06;-0.0032905846406196017
6.54650e-06;-0.003270353816661065
