Time(s);Current(A)
3.75000e-06;-0.007506712651195463
3.75025e-06;-0.007476092039383526
3.75050e-06;-0.00744547142757159
3.75075e-06;-0.0074255408107039384
3.75100e-06;-0.007407201044595463
3.75125e-06;-0.007388861278486988
3.75150e-06;-0.0073705215123785126
3.75175e-06;-0.007352181746270068
3.75200e-06;-0.007333841980161592
3.75225e-06;-0.007315502214053117
3.75250e-06;-0.007297162447944673
3.75275e-06;-0.007278822681836198
3.75300e-06;-0.0072604829157277215
3.75325e-06;-0.007242143149619246
3.75350e-06;-0.007231495961409001
3.75375e-06;-0.007233921084901015
3.75400e-06;-0.007236346208393029
3.75425e-06;-0.007238771331885038
3.75450e-06;-0.007241196455377052
3.75475e-06;-0.007243621578869066
3.75500e-06;-0.0072460467023610755
3.75525e-06;-0.007248471825853089
3.75550e-06;-0.007250896949345103
3.75575e-06;-0.007253322072837117
3.75600e-06;-0.0072557471963291265
3.75625e-06;-0.00725817231982114
3.75650e-06;-0.007272888124607014
3.75675e-06;-0.0072894329891604595
3.75700e-06;-0.007305977853713933
3.75725e-06;-0.007322522718267406
3.75750e-06;-0.007339067582820852
3.75775e-06;-0.007355612447374325
3.75800e-06;-0.0073721573119277985
3.75825e-06;-0.007388702176481272
3.75850e-06;-0.0074052470410347175
3.75875e-06;-0.007421791905588191
3.75900e-06;-0.007438336770141664
3.75925e-06;-0.007455352404963638
3.75950e-06;-0.0074731680389240294
3.75975e-06;-0.00749098367288442
3.76000e-06;-0.007508799306844811
3.76025e-06;-0.007526614940805172
3.76050e-06;-0.007544430574765562
3.76075e-06;-0.007562246208725953
3.76100e-06;-0.007580061842686314
3.76125e-06;-0.007597877476646705
3.76150e-06;-0.007615693110607095
3.76175e-06;-0.007633508744567456
3.76200e-06;-0.007651324378527847
3.76225e-06;-0.007667864495930674
3.76250e-06;-0.007684214795050623
3.76275e-06;-0.007700565094170545
3.76300e-06;-0.007716915393290494
3.76325e-06;-0.007733265692410444
3.76350e-06;-0.007749615991530365
3.76375e-06;-0.007765966290650315
3.76400e-06;-0.007782316589770264
3.76425e-06;-0.007798666888890213
3.76450e-06;-0.007815017188010134
3.76475e-06;-0.007831367487130083
3.76500e-06;-0.007847717786250033
3.76525e-06;-0.007868659978461754
3.76550e-06;-0.00789028552147497
3.76575e-06;-0.007911911064488185
3.76600e-06;-0.007933536607501363
3.76625e-06;-0.007955162150514578
3.76650e-06;-0.007976787693527793
3.76675e-06;-0.007998413236541008
3.76700e-06;-0.008020038779554187
3.76725e-06;-0.008041664322567402
3.76750e-06;-0.008063289865580617
3.76775e-06;-0.008084915408593796
3.76800e-06;-0.00810654095160701
3.76825e-06;-0.008128086230330804
3.76850e-06;-0.008149619564380494
3.76875e-06;-0.008171152898430147
