Time(s);Current(A)
9.25000e-06;-0.00991130385204093
9.25025e-06;-0.009885283630628926
9.25050e-06;-0.009859263409216744
9.25075e-06;-0.009832946184664754
9.25100e-06;-0.009806406285256117
9.25125e-06;-0.009780253873814641
9.25150e-06;-0.009754391977240144
9.25175e-06;-0.009729213773377422
9.25200e-06;-0.009704548160650018
9.25225e-06;-0.009680910881374393
9.25250e-06;-0.0096580445838613
9.25275e-06;-0.009636180805010788
9.25300e-06;-0.009615859597412235
9.25325e-06;-0.009597585801850996
9.25350e-06;-0.009580402434688053
9.25375e-06;-0.009565768344474992
9.25400e-06;-0.009553045546783257
9.25425e-06;-0.009543105157538097
9.25450e-06;-0.009535250848605051
9.25475e-06;-0.009530165641526459
9.25500e-06;-0.009527156538287866
9.25525e-06;-0.009527699408083118
9.25550e-06;-0.009530905330825788
9.25575e-06;-0.00953411125356848
9.25600e-06;-0.009543409095551085
9.25625e-06;-0.009557274287379207
9.25650e-06;-0.009571139479207232
9.25675e-06;-0.009585004671035353
9.25700e-06;-0.009598869862863475
9.25725e-06;-0.009613556165457383
9.25750e-06;-0.009638903209979526
9.25775e-06;-0.009664250254501669
9.25800e-06;-0.009689597299023642
9.25825e-06;-0.009714944343545785
9.25850e-06;-0.009740291388067928
9.25875e-06;-0.009770180674156774
9.25900e-06;-0.009803475456199277
9.25925e-06;-0.00983677023824178
9.25950e-06;-0.009870065020284058
9.25975e-06;-0.009903359802326562
9.26000e-06;-0.009936654584369065
9.26025e-06;-0.009970050222944114
9.26050e-06;-0.010004755313925378
9.26075e-06;-0.010039460404906641
9.26100e-06;-0.010074165495887669
9.26125e-06;-0.010108870586868933
9.26150e-06;-0.010143575677850195
9.26175e-06;-0.010178280768831224
9.26200e-06;-0.010210578089941883
9.26225e-06;-0.01024107021191651
9.26250e-06;-0.010271562333890932
9.26275e-06;-0.01029951866292943
9.26300e-06;-0.01032557380893816
9.26325e-06;-0.010348096941801683
9.26350e-06;-0.010367971986425693
9.26375e-06;-0.010387847031049703
9.26400e-06;-0.010402573666408678
9.26425e-06;-0.010413440338209316
9.26450e-06;-0.010424307010009954
9.26475e-06;-0.010429791076521418
9.26500e-06;-0.010431239593565797
9.26525e-06;-0.010432688110610187
9.26550e-06;-0.010426326351540057
9.26575e-06;-0.010414108923343565
9.26600e-06;-0.01040189149514699
9.26625e-06;-0.010389674066950415
9.26650e-06;-0.010377456638753921
9.26675e-06;-0.01036411589441126
9.26700e-06;-0.010336190779671201
9.26725e-06;-0.010308265664931331
9.26750e-06;-0.010280340550191272
9.26775e-06;-0.010252415435451212
9.26800e-06;-0.010224490320711342
9.26825e-06;-0.010191081664131353
9.26850e-06;-0.010153561782008678
9.26875e-06;-0.010116041899886257
9.26900e-06;-0.010075890506073753
9.26925e-06;-0.010033766165142179
9.26950e-06;-0.00999164182421089
9.26975e-06;-0.009948070879276972
9.27000e-06;-0.009903415358808022
9.27025e-06;-0.009858220921351937
9.27050e-06;-0.009812622436776188
9.27075e-06;-0.009766983500159901
9.27100e-06;-0.009721480301340475
9.27125e-06;-0.009676412450888048
9.27150e-06;-0.009632027413642623
9.27175e-06;-0.00958857305516969
9.27200e-06;-0.00954631360689239
9.27225e-06;-0.00950553139386702
9.27250e-06;-0.009467135479424155
9.27275e-06;-0.009430014358583844
9.27300e-06;-0.009398659516442979
9.27325e-06;-0.009371627878714765
9.27350e-06;-0.009344596240986732
9.27375e-06;-0.009317564603258518
9.27400e-06;-0.009290532965530306
9.27425e-06;-0.009263501327802274
9.27450e-06;-0.00923646969007406
9.27475e-06;-0.009209438052345845
9.27500e-06;-0.009188975480029393
9.27525e-06;-0.00917343799268644
9.27550e-06;-0.009157900505343486
9.27575e-06;-0.009142363018000638
9.27600e-06;-0.009126825530657684
9.27625e-06;-0.00911128804331473
9.27650e-06;-0.009095750555971883
9.27675e-06;-0.009080213068628929
9.27700e-06;-0.009069488787054054
9.27725e-06;-0.009062373153881954
9.27750e-06;-0.009055257520709807
9.27775e-06;-0.009048141887537659
9.27800e-06;-0.00904102625436556
9.27825e-06;-0.009033910621193414
9.27850e-06;-0.009026794988021265
9.27875e-06;-0.009019679354849167
9.27900e-06;-0.009012914442100476
9.27925e-06;-0.009010703044038892
9.27950e-06;-0.009008491645977324
9.27975e-06;-0.009006280247915738
9.28000e-06;-0.009004068849854155
9.28025e-06;-0.009001857451792586
9.28050e-06;-0.008999646053731002
9.28075e-06;-0.008997434655669418
9.28100e-06;-0.008995223257607848
9.28125e-06;-0.008993973200828386
9.28150e-06;-0.008993443899165147
9.28175e-06;-0.008992914597501907
9.28200e-06;-0.00899238529583867
9.28225e-06;-0.008991855994175431
9.28250e-06;-0.00899132669251219
9.28275e-06;-0.008990723051353417
9.28300e-06;-0.008990017368029454
9.28325e-06;-0.008989295595811823
9.28350e-06;-0.00898939124269698
9.28375e-06;-0.008990089268966658
9.28400e-06;-0.008992789671242639
9.28425e-06;-0.008996991333038001
9.28450e-06;-0.009003096902056825
9.28475e-06;-0.009010629904701629
9.28500e-06;-0.009020292583085477
9.28525e-06;-0.009031551962571719
9.28550e-06;-0.009042811342057961
9.28575e-06;-0.009058806690963959
9.28600e-06;-0.009078352781165857
9.28625e-06;-0.009097898871367754
9.28650e-06;-0.00911744496156952
9.28675e-06;-0.009136991051771418
9.28700e-06;-0.009157198612829601
9.28725e-06;-0.00918599426017963
9.28750e-06;-0.009214789907529856
9.28775e-06;-0.00924358555488008
9.28800e-06;-0.00927238120223011
9.28825e-06;-0.009301176849580334
9.28850e-06;-0.009333794013134977
9.28875e-06;-0.009369276316684582
9.28900e-06;-0.009404758620234429
9.28925e-06;-0.009440240923784274
9.28950e-06;-0.00947572322733388
9.28975e-06;-0.009511205530883726
9.29000e-06;-0.009547628255665241
9.29025e-06;-0.009584756050984005
9.29050e-06;-0.009621883846302515
9.29075e-06;-0.009659011641621277
9.29100e-06;-0.009696139436940041
9.29125e-06;-0.009733267232258551
9.29150e-06;-0.009768720526004955
9.29175e-06;-0.009802918380503976
9.29200e-06;-0.009837116235002767
9.29225e-06;-0.009868882708960643
9.29250e-06;-0.00989882628193882
9.29275e-06;-0.009928769854916798
9.29300e-06;-0.009955077889463275
9.29325e-06;-0.00997866021881597
9.29350e-06;-0.010002242548168509
9.29375e-06;-0.010019501787637696
9.29400e-06;-0.010032020359593538
9.29425e-06;-0.010044538931549295
9.29450e-06;-0.010057057503505136
9.29475e-06;-0.010069576075460978
9.29500e-06;-0.010082094647416735
9.29525e-06;-0.010094613219372574
9.29550e-06;-0.010098388067561172
9.29575e-06;-0.010095607404445548
9.29600e-06;-0.010092826741329905
9.29625e-06;-0.010090046078214262
9.29650e-06;-0.010087265415098638
9.29675e-06;-0.010084484751982994
9.29700e-06;-0.010081704088867351
9.29725e-06;-0.010071978133261146
9.29750e-06;-0.010057045020538969
9.29775e-06;-0.010042111907816792
9.29800e-06;-0.010027178795094717
9.29825e-06;-0.01001224568237254
9.29850e-06;-0.009997312569650363
9.29875e-06;-0.009981869733362033
9.29900e-06;-0.00995980899405588
9.29925e-06;-0.009937748254749577
9.29950e-06;-0.009915687515443274
9.29975e-06;-0.00989362677613712
9.30000e-06;-0.009871566036830818
9.30025e-06;-0.009849505297524513
9.30050e-06;-0.009826331526601336
9.30075e-06;-0.009802323272391182
9.30100e-06;-0.009778315018181027
9.30125e-06;-0.009754577331347342
9.30150e-06;-0.00973104249944595
9.30175e-06;-0.009707507667544558
9.30200e-06;-0.009685105847620421
9.30225e-06;-0.009663553491039529
9.30250e-06;-0.009642001134458636
9.30275e-06;-0.009624958056728316
9.30300e-06;-0.009611295761519279
9.30325e-06;-0.009597633466310242
9.30350e-06;-0.009583971171101298
9.30375e-06;-0.009570308875892261
9.30400e-06;-0.009556646580683224
9.30425e-06;-0.00954298428547428
