Time(s);Current(A)
2.50000e-07;-0.005577952955635801
2.50250e-07;-0.005572069626580914
2.50500e-07;-0.0055661862975260245
2.50750e-07;-0.005560302968471137
2.51000e-07;-0.005554419639416248
2.51250e-07;-0.00554853631036136
2.51500e-07;-0.005542652981306471
2.51750e-07;-0.005501458333964407
2.52000e-07;-0.005454527291135424
2.52250e-07;-0.005407596248306451
2.52500e-07;-0.005360665205477468
2.52750e-07;-0.0053137341626484855
2.53000e-07;-0.005266803119819512
2.53250e-07;-0.005219872076990529
2.53500e-07;-0.005172941034161546
2.53750e-07;-0.005113121503655095
2.54000e-07;-0.0050304140054325056
2.54250e-07;-0.004947706507209933
2.54500e-07;-0.004864999008987344
2.54750e-07;-0.004782291510764754
2.55000e-07;-0.004699584012542182
2.55250e-07;-0.004616876514319593
2.55500e-07;-0.004528071071598293
2.55750e-07;-0.004428436619274486
2.56000e-07;-0.004328802166950657
2.56250e-07;-0.004229167714626829
2.56500e-07;-0.004129533262303022
2.56750e-07;-0.004029898809979193
2.57000e-07;-0.003930264357655365
2.57250e-07;-0.0038329183435199237
2.57500e-07;-0.0037396362429084245
2.57750e-07;-0.003646354142296925
2.58000e-07;-0.0035530720416854455
2.58250e-07;-0.0034597899410739458
2.58500e-07;-0.0033665078404624665
2.58750e-07;-0.003273225739850967
2.59000e-07;-0.0031906893125251035
2.59250e-07;-0.0031272355448103612
2.59500e-07;-0.003063781777095605
2.59750e-07;-0.0030003280093808494
2.60000e-07;-0.0029368742416661067
2.60250e-07;-0.002873420473951351
2.60500e-07;-0.002809966706236595
2.60750e-07;-0.002754061749780416
2.61000e-07;-0.0027115623186819153
2.61250e-07;-0.0026690628875834146
2.61500e-07;-0.002631295398148397
2.61750e-07;-0.0026019311078116295
2.62000e-07;-0.0025725668174748674
2.62250e-07;-0.002546574033825878
2.62500e-07;-0.0025265685264312067
2.62750e-07;-0.0025065630190365396
2.63000e-07;-0.0024896773862284234
2.63250e-07;-0.0024783321698448866
2.63500e-07;-0.0024669869534613524
2.63750e-07;-0.0024604860604335995
2.64000e-07;-0.0024625879390691853
2.64250e-07;-0.00246468981770477
2.64500e-07;-0.0024667916963403555
2.64750e-07;-0.0024688935749759408
2.65000e-07;-0.002470995453611526
2.65250e-07;-0.0024730973322471114
2.65500e-07;-0.0024751992108826967
2.65750e-07;-0.0024813878464742143
2.66000e-07;-0.002494833932560548
2.66250e-07;-0.0025082800186468786
2.66500e-07;-0.002521726104733212
2.66750e-07;-0.0025351721908195455
2.67000e-07;-0.002548618276905876
2.67250e-07;-0.00256206436299221
2.67500e-07;-0.002575510449078543
2.67750e-07;-0.00258988174446238
2.68000e-07;-0.0026058960689635366
2.68250e-07;-0.0026219103934646934
2.68500e-07;-0.0026379247179658468
2.68750e-07;-0.0026539390424670036
2.69000e-07;-0.0026699533669681604
2.69250e-07;-0.002686266085202678
2.69500e-07;-0.0027031087047186333
2.69750e-07;-0.002719951324234589
2.70000e-07;-0.0027367939437505408
2.70250e-07;-0.0027536365632664962
2.70500e-07;-0.002770479182782448
2.70750e-07;-0.002794549031620614
2.71000e-07;-0.0028314533258604613
2.71250e-07;-0.0028683576201003007
2.71500e-07;-0.002905261914340148
2.71750e-07;-0.0029421662085799953
2.72000e-07;-0.0029790705028198347
