Time(s);Current(A)
1.20000e-05;-0.0008274017690727621
1.20003e-05;-0.0008094102118211
1.20005e-05;-0.000791418654569438
1.20008e-05;-0.0007728371937466872
1.20010e-05;-0.0007523597037127328
1.20013e-05;-0.0007318822136787784
1.20015e-05;-0.0007114047236449629
1.20018e-05;-0.0006909272336110084
1.20020e-05;-0.000671029471030791
1.20023e-05;-0.0006529950302552009
1.20025e-05;-0.0006349605894794886
1.20028e-05;-0.0006169261487037762
1.20030e-05;-0.0005988917079281862
1.20033e-05;-0.0005808572671524738
1.20035e-05;-0.0005643924540496572
1.20038e-05;-0.0005529726348474605
1.20040e-05;-0.0005415528156451864
1.20043e-05;-0.0005301329964429123
1.20045e-05;-0.0005187131772407156
1.20048e-05;-0.0005072933580384415
1.20050e-05;-0.0004965539095740158
1.20052e-05;-0.0004880012639305216
1.20055e-05;-0.00047944861828696947
1.20058e-05;-0.00047151619001297373
1.20060e-05;-0.0004655772235649056
1.20063e-05;-0.00045963825711679726
1.20065e-05;-0.0004536992906686889
1.20068e-05;-0.0004477603242205805
1.20070e-05;-0.0004418213577725124
1.20073e-05;-0.00043588239132440405
1.20075e-05;-0.0004299434248762957
1.20078e-05;-0.0004252802975161523
1.20080e-05;-0.0004210717594557653
1.20083e-05;-0.00041686322139537833
1.20085e-05;-0.00041265468333501985
1.20088e-05;-0.0004084461452746329
1.20090e-05;-0.0004042376072142459
1.20093e-05;-0.00040002906915388747
1.20095e-05;-0.00039618674716296033
1.20098e-05;-0.0003935214927461862
1.20100e-05;-0.0003908562383294302
1.20103e-05;-0.00038819098391265616
1.20105e-05;-0.0003855257294958821
1.20108e-05;-0.0003828604750791261
1.20110e-05;-0.00038019522066235205
1.20113e-05;-0.00037752996624557794
1.20115e-05;-0.00037486471182882194
1.20118e-05;-0.0003727343727164731
1.20120e-05;-0.0003723233231501373
1.20123e-05;-0.00037191227358380433
1.20125e-05;-0.0003715012240174686
1.20128e-05;-0.0003710901744511328
1.20130e-05;-0.00037067912488479983
1.20133e-05;-0.00037026807531846407
1.20135e-05;-0.0003698570257521283
1.20137e-05;-0.0003694459761857953
1.20140e-05;-0.00036931098814474737
1.20143e-05;-0.0003700632988789916
1.20145e-05;-0.00037081560961323075
1.20148e-05;-0.000371567920347475
1.20150e-05;-0.00037232023108171923
1.20153e-05;-0.00037278484296586814
1.20155e-05;-0.0003723247521517111
1.20158e-05;-0.00037186466133755093
1.20160e-05;-0.0003714045705233907
1.20163e-05;-0.00037094447970923366
1.20165e-05;-0.00036999579483037255
1.20168e-05;-0.0003674767030839132
1.20170e-05;-0.00036495761133747084
1.20173e-05;-0.0003624385195910114
1.20175e-05;-0.00035991942784455204
1.20178e-05;-0.0003574003360981097
1.20180e-05;-0.0003544134523484487
1.20183e-05;-0.0003499230223472793
1.20185e-05;-0.0003454325923461403
1.20188e-05;-0.00034094216234497086
1.20190e-05;-0.0003364517323438014
1.20193e-05;-0.0003319613023426624
1.20195e-05;-0.00032726354004891043
1.20198e-05;-0.0003218391872643712
1.20200e-05;-0.000316221354245429
1.20203e-05;-0.0003106035212264488
1.20205e-05;-0.0003049856882074685
1.20208e-05;-0.00029936785518852637
1.20210e-05;-0.0002937500221695461
1.20213e-05;-0.0002884534216665
1.20215e-05;-0.0002832712782810977
1.20218e-05;-0.0002780891348956603
1.20220e-05;-0.0002729069915102229
1.20222e-05;-0.0002677248481248206
1.20225e-05;-0.0002628588501074286
1.20228e-05;-0.00025900898571333504
1.20230e-05;-0.0002551591213192676
1.20233e-05;-0.0002516150779845473
1.20235e-05;-0.00024905398456010044
1.20238e-05;-0.0002467062099890226
1.20240e-05;-0.00024504407082909615
1.20243e-05;-0.00024338193166915847
1.20245e-05;-0.00024123296575199926
1.20248e-05;-0.0002375192733299995
1.20250e-05;-0.00023333124466503206
1.20253e-05;-0.00022761863568362015
1.20255e-05;-0.00022162409490966549
1.20258e-05;-0.0002145686462741394
1.20260e-05;-0.00020681802298174387
1.20263e-05;-0.0001981226986765352
1.20265e-05;-0.00018806901961475713
1.20268e-05;-0.00017649624098957717
1.20270e-05;-0.00016350967138324188
1.20273e-05;-0.000149265074496174
1.20275e-05;-0.00013391821057594293
1.20278e-05;-0.0001176209750882898
1.20280e-05;-0.00010047124987034102
1.20283e-05;-8.239052827415267e-05
1.20285e-05;-6.31975206838486e-05
1.20288e-05;-4.2869370261199134e-05
1.20290e-05;-2.1549855092292438e-05
1.20293e-05;5.856214861263385e-07
1.20295e-05;2.336168638216656e-05
1.20298e-05;4.660540029017854e-05
1.20300e-05;7.021842898870763e-05
1.20303e-05;9.41809004482342e-05
1.20305e-05;0.00011827829052583476
1.20307e-05;0.00014280932714104023
1.20310e-05;0.00016734036375641193
1.20313e-05;0.0001917109211763773
1.20315e-05;0.00021556567693390265
1.20318e-05;0.00023942043269158965
1.20320e-05;0.00026289147649011463
1.20323e-05;0.0002851292185769871
1.20325e-05;0.000306955086200532
1.20328e-05;0.00032745713404662576
1.20330e-05;0.00034737928891991125
1.20333e-05;0.00036543758998583734
1.20335e-05;0.00038273471613161725
1.20338e-05;0.00039758532397196156
