Time(s);Current(A)
1.10000e-05;0.004927368073069494
1.10003e-05;0.004946349838817372
1.10005e-05;0.004966506739860567
1.10008e-05;0.004986663640903762
1.10010e-05;0.00500682054194682
1.10013e-05;0.0050269774429900155
1.10015e-05;0.005047134344033211
1.10018e-05;0.005067291245076269
1.10020e-05;0.005087448146119463
1.10023e-05;0.005107605047162659
1.10025e-05;0.005127761948205717
1.10028e-05;0.005147918849248912
1.10030e-05;0.005168075750292107
1.10033e-05;0.005188232651335166
1.10035e-05;0.005198190781617849
1.10038e-05;0.005204726007474328
1.10040e-05;0.0052112612333307645
1.10043e-05;0.005217796459187244
1.10045e-05;0.0052243316850437245
1.10047e-05;0.00523086691090016
1.10050e-05;0.005237402136756639
1.10053e-05;0.00524393736261312
1.10055e-05;0.005250472588469555
1.10058e-05;0.005257007814326035
1.10060e-05;0.005263543040182515
1.10062e-05;0.0052700782660389505
1.10065e-05;0.00527661349189543
1.10068e-05;0.0052831487177519105
1.10070e-05;0.005285968111634978
1.10073e-05;0.005271790951209312
1.10075e-05;0.005257613790783551
1.10078e-05;0.00524343663035779
1.10080e-05;0.005229259469932125
1.10083e-05;0.005215082309506364
1.10085e-05;0.005200905149080603
1.10088e-05;0.005186727988654938
1.10090e-05;0.005172550828229177
1.10093e-05;0.005158373667803416
1.10095e-05;0.005144196507377751
1.10098e-05;0.00513001934695199
1.10100e-05;0.005115842186526229
1.10103e-05;0.005101665026100564
1.10105e-05;0.005087487865674803
1.10108e-05;0.005069063936030037
1.10110e-05;0.005047925846469485
1.10113e-05;0.00502678775690879
1.10115e-05;0.005005649667348096
1.10118e-05;0.004984511577787544
1.10120e-05;0.00496337348822685
1.10123e-05;0.004942235398666155
1.10125e-05;0.004921097309105603
1.10128e-05;0.004899959219544909
1.10130e-05;0.004878821129984214
1.10132e-05;0.004861972834014374
1.10135e-05;0.0048494195313781175
1.10138e-05;0.00483686622874186
1.10140e-05;0.0048243129261056885
1.10143e-05;0.004811759623469432
1.10145e-05;0.0047992063208331754
1.10147e-05;0.004786653018197004
1.10150e-05;0.004774099715560747
1.10153e-05;0.004761546412924491
1.10155e-05;0.004748993110288234
1.10158e-05;0.004744718320374368
1.10160e-05;0.0047534297177117945
1.10163e-05;0.004762141115049221
1.10165e-05;0.004770852512386589
1.10168e-05;0.004779563909724015
1.10170e-05;0.004788275307061442
1.10173e-05;0.00479698670439881
1.10175e-05;0.004805698101736236
1.10178e-05;0.004814409499073663
1.10180e-05;0.004823120896411031
1.10183e-05;0.004831832293748457
1.10185e-05;0.004840543691085884
1.10188e-05;0.004855761472236787
1.10190e-05;0.004881185569591029
1.10193e-05;0.004906609666945272
1.10195e-05;0.004932033764299341
1.10198e-05;0.004957457861653584
1.10200e-05;0.004982881959007825
1.10203e-05;0.005008306056361896
1.10205e-05;0.005033730153716137
1.10208e-05;0.0050591542510703795
1.10210e-05;0.005084578348424449
1.10213e-05;0.0051100024457786915
1.10215e-05;0.005135426543132934
1.10217e-05;0.005159707005411107
1.10220e-05;0.005182193490951998
1.10223e-05;0.005204679976492889
1.10225e-05;0.005227166462033628
1.10228e-05;0.005249652947574519
1.10230e-05;0.00527213943311541
1.10232e-05;0.005294625918656149
1.10235e-05;0.00531711240419704
1.10238e-05;0.005339598889737932
1.10240e-05;0.005362085375278823
1.10243e-05;0.005384571860819562
1.10245e-05;0.0054070583463604535
1.10248e-05;0.005429544831901344
1.10250e-05;0.005431475450809435
1.10253e-05;0.005430847478623823
1.10255e-05;0.00543021950643821
1.10258e-05;0.005429591534252602
1.10260e-05;0.0054289635620669895
1.10263e-05;0.0054283355898813775
1.10265e-05;0.005427707617695769
1.10268e-05;0.005427079645510157
1.10270e-05;0.005426451673324544
1.10273e-05;0.005425823701138937
1.10275e-05;0.005425195728953324
1.10278e-05;0.005424567756767712
1.10280e-05;0.005415702684947899
1.10283e-05;0.005393916389006002
1.10285e-05;0.005372130093064104
1.10288e-05;0.005350343797122354
1.10290e-05;0.005328557501180456
1.10293e-05;0.005306771205238558
1.10295e-05;0.005284984909296808
1.10298e-05;0.0052631986133549104
1.10300e-05;0.0052414123174130125
1.10302e-05;0.005219626021471262
1.10305e-05;0.005197839725529365
1.10308e-05;0.005170813006038953
1.10310e-05;0.00514313401042418
1.10313e-05;0.00511545501480922
1.10315e-05;0.00508777601919426
1.10317e-05;0.005060097023579488
1.10320e-05;0.005032418027964528
1.10323e-05;0.005004739032349568
1.10325e-05;0.004977060036734608
1.10328e-05;0.004949381041119835
1.10330e-05;0.004921702045504875
1.10333e-05;0.00489972833500232
1.10335e-05;0.004886704287719206
1.10338e-05;0.004873680240436004
1.10340e-05;0.004860656193152802
1.10343e-05;0.004847632145869687
1.10345e-05;0.004834608098586485
1.10348e-05;0.004821584051303283
1.10350e-05;0.004808560004020169
1.10353e-05;0.004795535956736967
1.10355e-05;0.004782511909453765
1.10358e-05;0.00476948786217065
1.10360e-05;0.004756463814887448
1.10363e-05;0.004743439767604246
1.10365e-05;0.004730415720321132
1.10368e-05;0.0047267763081483205
1.10370e-05;0.004737858215248242
1.10373e-05;0.004748940122348089
1.10375e-05;0.004760022029448011
1.10378e-05;0.0047711039365479335
1.10380e-05;0.00478218584364778
1.10383e-05;0.004793267750747701
1.10385e-05;0.004804349657847624
1.10387e-05;0.00481543156494747
1.10390e-05;0.004826513472047393
1.10393e-05;0.004837595379147314
1.10395e-05;0.0048486772862471605
1.10398e-05;0.004859759193347083
1.10400e-05;0.004870841100447005
1.10402e-05;0.004885861506105921
1.10405e-05;0.0049070600842848035
1.10408e-05;0.004928258662463686
1.10410e-05;0.004949457240642569
1.10413e-05;0.004970655818821308
1.10415e-05;0.00499185439700019
1.10418e-05;0.005013052975179073
1.10420e-05;0.005034251553357812
1.10423e-05;0.005055450131536694
1.10425e-05;0.0050766487097155776
1.10428e-05;0.005095089390779671
1.10430e-05;0.005109203863794751
1.10433e-05;0.00512331833680983
1.10435e-05;0.005137432809824814
1.10438e-05;0.005151547282839893
1.10440e-05;0.005165661755854973
1.10443e-05;0.0051797762288699565
1.10445e-05;0.005193890701885037
1.10448e-05;0.005208005174900116
1.10450e-05;0.0052221196479151
1.10453e-05;0.00522669925910009
1.10455e-05;0.00521632189608171
1.10458e-05;0.0052059445330634
1.10460e-05;0.0051955671700450205
1.10463e-05;0.005185189807026641
1.10465e-05;0.005174812444008331
1.10468e-05;0.005164435080989951
1.10470e-05;0.005154057717971571
1.10472e-05;0.0051436803549532615
1.10475e-05;0.0051333029919348825
1.10478e-05;0.005122925628916503
1.10480e-05;0.005112548265898193
1.10483e-05;0.0050810107535754195
1.10485e-05;0.005046839435021039
1.10487e-05;0.0050126681164668905
1.10490e-05;0.00497849679791251
1.10493e-05;0.004944325479358131
1.10495e-05;0.00491015416080375
1.10498e-05;0.004875982842249602
1.10500e-05;0.004841811523695221
1.10503e-05;0.004807640205140842
1.10505e-05;0.004773468886586693
1.10508e-05;0.004739297568032313
1.10510e-05;0.004703016191354913
1.10513e-05;0.004663424846953064
1.10515e-05;0.004623833502550947
1.10518e-05;0.0045842421581488305
1.10520e-05;0.004544650813746981
1.10523e-05;0.004505059469344865
1.10525e-05;0.004465468124942747
1.10528e-05;0.004425876780540899
